term_a,term_b,pmi,co_occurrence_count
large,walkability,0.09006592188842431,11
large,x-minute,0.5239482427201656,6
like,low,0.3169942319540809,6
like,lower,0.6216546409402799,9
like,new,0.0830006646158056,20
like,reveal,0.2581537319311476,6
like,tend,1.1344391291916036,7
limited,often,0.5320278314165935,11
limited,proportion,0.7404000654104909,5
limited,short,0.6350395497526646,9
limited,socioeconomic,0.8421827597204331,5
limited,tend,0.6480267452794759,5
limited,time,0.21954426728456272,16
limited,travel,0.2437878788945556,16
limited,underscore,1.3948781048112824,9
limited,understanding,0.3493756414571207,12
limited,unit,0.29626581614317243,6
livable,measure,0.5236057417749401,8
livable,often,0.8613526758281533,6
livable,unit,1.0494049073310932,5
livable,walkability,0.8262613560168834,8
low,lower,0.852178299552112,11
low,new,0.06156033337793582,19
low,often,0.1056851382868739,6
low,percentage,1.4325560789359637,7
low,population,0.41454220787511353,25
low,proportion,0.9201931758510868,5
low,public,0.008521389833226246,21
low,reveal,0.2880066950808285,6
low,service,0.12263469660064728,17
low,sustainable,0.1607449154699015,28
low,tend,0.8278198557200718,5
low,time,0.39933737772515865,16
low,transport,0.40377313189977165,23
low,travel,0.4842056111515862,17
low,understanding,0.24148667944593583,9
low,unit,0.47605892658376825,6
low,walkability,0.29373736978981363,10
low,walking,0.3713883040198796,15
lower,method,0.2622153552273974,17
lower,often,0.0048804391649083486,6
lower,percentage,1.1776006999867399,6
lower,proportion,1.4071751416312404,9
lower,tend,0.9093367133920608,6
lower,time,0.09089331382494849,13
lower,travel,0.3834009120296207,17
lower,understanding,0.1406819803239703,9
lower,walkability,0.08757215501002191,9
measure,percentage,0.4118143357868232,6
measure,play,0.18355568380584308,9
measure,tend,0.5490154573003083,9
measure,underscore,0.12029348702787664,5
measure,vulnerability,0.8283292800815724,7
measure,x-minute,0.4671644308699883,10
method,percentage,0.40727506335340374,7
method,territory,0.5298773854457363,7
method,underscore,0.5493901996693181,9
method,vulnerability,0.5154886479936366,6
need,percentage,0.06925123604077218,7
need,proportion,0.14467499785801413,9
need,tend,0.052301677726998924,9
need,territory,0.44316798641401056,9
need,underscore,0.6531991246357256,14
need,vulnerable,0.23630532070393837,7
need,x-minute,0.06576083110100377,11
new,territory,0.8103392099240299,14
new,unit,0.24206535924549274,20
new,vulnerability,0.10280329191198484,6
often,play,0.6912016546544539,8
often,public,0.05504140546811925,28
often,reveal,0.04684463826394065,6
often,x-minute,0.5817678136089918,6
percentage,population,0.6121312367998567,12
percentage,proportion,2.1882236164772433,7
percentage,public,0.38046380590274714,12
percentage,service,0.16688970560468808,7
percentage,sustainable,0.2450052590876414,12
percentage,time,0.7555314368265404,9
percentage,transport,0.397061697311785,9
percentage,travel,0.8851355640943597,10
percentage,walking,0.6743378486024492,8
percentage,within,0.23588257709163965,10
play,x-minute,0.9384427575477243,5
population,proportion,0.34922919334656266,11
population,territory,0.3292684507840246,8
population,travel,0.1417185259366347,47
proportion,public,0.022251582645128522,10
proportion,service,0.34767398307975633,10
proportion,short,1.1650350896263755,6
proportion,tend,1.5834873932613511,5
proportion,within,0.3223561750954664,13
public,territory,0.3207445712011251,10
reveal,short,0.16820549526820797,5
service,territory,0.4230234203215431,8
service,unit,0.4143653575784287,20
service,vulnerability,0.09278173345096627,5
service,vulnerable,0.3339437902678542,7
socioeconomic,understanding,0.5111502463950386,5
socioeconomic,within,0.25708478474224244,11
sustainable,territory,0.18528602438601932,10
sustainable,vulnerable,0.00659423564264339,8
tend,time,0.23595302195095513,7
tend,travel,0.3937280261854704,8
tend,understanding,0.49931578874803567,6
tend,unit,1.1393531439940328,6
tend,walkability,0.44620596343408736,6
tend,walking,0.40607386200776985,8
territory,walking,0.5092580982430005,6
territory,within,0.25312438352614564,9
time,underscore,0.5285491092051651,8
transport,unit,0.03654797706588701,14
transport,vulnerable,0.3128013536940452,7
travel,underscore,0.26511064836337683,6
underscore,walkability,0.6052706580637747,6
underscore,walking,0.4316071640129345,7
understanding,x-minute,0.5997863191116702,8
unit,walking,0.35749919185921253,13
vulnerability,vulnerable,2.457060395450352,5
vulnerable,walking,0.37138830401987993,5
vulnerable,within,0.04626171781607334,7
accessibility,adequate,0.3737202133548585,8
accessibility,attractive,0.18134832070740223,6
accessibility,availability,0.5278708931821167,14
accessibility,center,0.04158637833224386,18
accessibility,congestion,0.31268432276848934,13
accessibility,established,0.28670883636522854,11
accessibility,following,0.1148585794385695,16
accessibility,must,0.20666612869169237,12
accessibility,south,0.13255815653797037,10
accessibility,traffic,0.12072369889096758,24
according,assessment,0.9278991752812987,17
according,attractive,1.4705654049029482,5
according,become,0.0236464219666227,5
according,developed,0.7711876745923669,20
according,evaluated,0.8287115187305535,5
according,following,0.6055679674163436,6
according,generally,0.8287115187305535,5
according,health,0.34210015308515734,11
according,index,0.4589644932244682,9
according,indicator,0.344554142046724,9
according,pedestrian,0.8137858685138776,14
according,policy,0.043449049262802485,21
according,recently,0.6821080445386782,5
according,safety,1.129638817932355,8
according,support,0.14880956492062888,10
according,survey,0.3554238142836279,10
according,tool,0.33113112171458337,10
according,traffic,0.4936500512123583,8
according,walkability,0.8758582971562555,16
adequate,analysis,0.24330651616292207,10
adequate,assessment,0.6906187342065868,5
adequate,environment,0.062417158038358476,7
adequate,location,0.7342937977092484,5
adequate,method,0.5743291480165701,7
adequate,need,0.23630532070393837,7
adequate,pedestrian,0.7706614418801231,5
adequate,policy,0.06486314376661911,8
adequate,support,0.6244789317020417,6
adequate,survey,0.6487716242710863,5
adequate,transport,0.15865067386678686,6
aim,availability,0.0039024439769317454,7
aim,developed,0.18666755810794344,41
aim,following,0.4558875677199889,19
aim,health,0.10758087345177329,32
aim,indicator,0.10306619309724653,26
aim,meet,0.667196661387196,21
aim,pedestrian,0.23966445925035285,29
aim,priority,0.5328486088561173,9
aim,safety,0.2327440164057793,12
aim,score,0.01405481544094986,9
aim,traffic,0.05628757906422268,19
analysis,congestion,0.22739106085702224,17
analysis,north,0.16272602950358245,13
analysis,recently,0.13794600050509573,18
analysis,traffic,0.22669877976326136,38
assess,assessment,0.6199437765366503,18
assess,availability,1.0746799336515973,8
assess,become,0.2463192742841447,9
assess,evaluated,0.933601335391692,8
assess,following,0.05813259803779216,5
assess,generally,0.933601335391692,8
assess,method,0.5349067338507382,26
assess,reduce,0.17811102425761127,9
assess,score,0.8335178768347093,8
assessment,availability,0.4674751828923768,6
assessment,established,0.4674751828923768,6
assessment,facility,0.08321228243481553,13
assessment,following,0.6140786570842522,12
assessment,health,0.4376222197426958,24
assessment,indicator,0.8299889038049421,29
assessment,meet,0.03215711163453144,6
assessment,must,0.45457177805646903,7
assessment,pedestrian,0.4858243215605734,20
assessment,score,0.9995030143089705,13
assessment,traffic,0.12746729143885596,11
attractive,environment,0.003576658015424997,6
attractive,location,1.0119255343075277,6
attractive,policy,0.38331687488515354,10
attractive,survey,0.7440818040754109,5
attractive,transport,0.4081115334983699,7
attractive,walkable,0.5508905750445526,5
availability,developed,0.5537098608138343,9
availability,facility,0.9811538756407739,9
availability,health,0.6046763044058618,8
availability,improve,0.7588269842331201,7
availability,index,0.7886799473828013,7
availability,indicator,0.5201189163777987,6
availability,method,0.16886403990840562,7
availability,must,1.5660874715604864,6
availability,need,0.18751515653450626,10
availability,pedestrian,0.547517890565913,6
availability,policy,0.21901382359387708,14
availability,reduce,0.5364680543793283,5
availability,respectively,1.8284517360279775,5
availability,traffic,0.7869978611998163,6
availability,transport,0.4463327463185675,12
availability,walkable,0.2324368439260179,6
become,following,0.5281362272835276,8
become,health,0.2871412688043999,15
become,improve,0.16935823314801646,10
become,meet,0.5058304697692293,7
become,method,0.27254246938324717,20
become,must,0.9076258489884311,8
become,policy,0.2713989586811681,38
become,priority,0.8823080410041414,5
become,recently,1.0101414125140262,10
become,specifically,0.574823341256181,5
become,survey,0.08562018150335564,11
become,transport,0.10632485486504696,22
become,walkability,0.30310511979341387,13
center,established,0.813221056298919,5
center,evaluated,0.6721424580390135,5
center,pedestrian,0.0976010198869151,8
center,policy,0.020411381195785023,24
center,reduce,0.1353413478697621,7
center,respectively,1.4273250295184114,7
center,survey,0.198854753592088,10
center,traffic,0.33708099052081825,8
congestion,environment,0.13491266007651198,13
congestion,facility,0.7222922417244853,8
congestion,health,0.17591563369417554,6
congestion,improve,0.7512797785977374,8
congestion,location,0.18775009134117843,5
congestion,need,0.3088008227420918,13
congestion,pedestrian,0.6941213647577887,8
congestion,reduce,0.9831761210215418,9
congestion,resident,0.10496389772189105,9
congestion,safety,1.436058709487166,7
congestion,support,0.07793522533397182,6
congestion,survey,0.2845494746969708,6
congestion,traffic,2.288146998197002,31
congestion,transport,0.5929362205104431,16
congestion,walkability,0.6226624007756438,8
congestion,walkable,0.09135824566611254,6
developed,following,0.5825302993493262,16
developed,generally,0.5179917782117551,10
developed,indicator,0.5446600252939164,30
developed,must,0.26887274049428483,8
developed,north,0.7215907334529948,10
developed,policy,0.08940425268273659,60
developed,priority,0.24355493250999477,5
developed,recently,0.6337525684873709,13
developed,respectively,0.7135585617557303,8
developed,safety,0.24355493250999496,9
developed,score,0.19476476834056294,8
developed,south,0.494869360790901,9
developed,survey,0.26784762507903936,25
developed,walkability,0.23489686976688018,23
developed,walkable,0.15161743718430934,27
environment,established,0.2759912583364174,13
environment,generally,0.3425520248547566,16
environment,meet,0.2201628087834757,19
environment,must,0.02889446599971497,12
environment,reduce,0.09788733748666631,30
environment,traffic,0.09710271602624856,28
established,facility,0.393367210738655,5
established,health,0.3169942319540809,6
established,index,0.4522077107615885,5
established,indicator,0.33779735958384427,5
established,method,0.16886403990840562,7
established,pedestrian,0.36519633377195854,5
established,resident,0.12825946032541297,8
established,support,0.5066958960456582,8
established,survey,0.5797787527841346,7
established,walkable,0.6379019520341823,9
evaluated,facility,0.2522886124787497,5
evaluated,pedestrian,0.4064392923060078,6
evaluated,policy,0.003827253180249722,13
evaluated,walkability,0.9411161318941782,11
evaluated,walkable,0.3790403181178934,8
facility,following,0.029145061164539673,6
facility,health,0.07583217513719306,15
facility,meet,0.6511963200407549,10
facility,north,0.4558875677199892,5
facility,respectively,0.6709989473369344,5
facility,safety,0.6709989473369347,9
facility,south,0.33452671071572154,5
facility,survey,0.36678757293394293,18
facility,traffic,0.5458358043829286,15
following,generally,0.8631976948017228,5
following,health,0.17591563369417554,9
following,improve,0.34581467048957304,8
following,index,0.08798556118747311,6
following,indicator,0.3790403181178934,9
following,location,0.47543216379295916,10
following,meet,0.5689582218037827,5
following,method,0.1613168342730227,12
following,pedestrian,0.28865625664962435,8
following,policy,0.029145061164539673,20
following,recently,0.8989157774038019,6
following,resident,0.06722356973904399,13
following,safety,0.6941213647577887,5
following,specifically,0.9744233299119471,5
following,tool,0.4609274775900774,11
following,traffic,0.5281362272835276,8
following,transport,0.24809573421871353,17
following,walkable,0.3790403181178933,12
generally,health,0.17591563369417554,6
generally,indicator,0.3790403181178933,6
generally,pedestrian,0.6941213647577887,8
generally,survey,0.2845494746969708,6
generally,tool,0.07793522533397182,5
generally,traffic,0.645919262939911,6
generally,transport,0.12293259126470767,10
generally,walkability,0.33498032832386276,6
generally,walkable,0.6021838694321032,10
health,improve,0.34120849007467574,19
health,indicator,0.25665110204661257,19
health,meet,0.16935823314801646,8
health,must,0.7560759508612304,11
health,priority,0.7487766483796187,7
health,reduce,0.4553217968420966,19
health,safety,1.1054515923183512,18
health,south,0.2581537319311476,6
health,survey,0.3957751098071953,24
improve,must,0.5917728995699542,7
improve,recently,0.316994231954081,6
improve,respectively,0.8823080410041414,6
improve,safety,0.6999864842101867,9
improve,survey,0.449842331077471,19
improve,traffic,0.5058304697692293,14
