T1,T2,T3,T4,T5,T6,dominant_topic
0.22204331551969242,0.0017109798075859379,0.0017090637157860565,0.7711148389370217,0.0017118135437189789,0.0017099884761948893,T4
0.4777826980039309,0.0023366631247447377,0.002339696610054193,0.5128776971040486,0.0023270676711278416,0.0023361774860935127,T4
0.2430515785149234,0.0026215122589722294,0.541227772954644,0.20783985332789076,0.002633133813719436,0.00262614912985038,T3
0.986894244997834,0.002620285982324417,0.002617926768670883,0.0026180614171590513,0.0026167623789572704,0.0026327184550543354,T1
0.986894244997834,0.002620285982324417,0.002617926768670883,0.0026180614171590513,0.0026167623789572704,0.0026327184550543354,T1
0.3463183326713498,0.6453878823509116,0.002077617272380591,0.002082825358536809,0.0020667988464476233,0.00206654350037356,T2
0.5111477162735396,0.4167457388666329,0.0018851930144424967,0.0018937125149068768,0.0018820662427021513,0.06644557308777582,T1
0.14740669846182783,0.5343895186220418,0.00444658354056928,0.30487695790860486,0.0044285021654915215,0.004451739301464746,T2
0.7411801743024212,0.0014759025782620048,0.2352587654437287,0.0014708341942437108,0.019146442837354723,0.0014678806439896123,T1
0.003236903695459295,0.0032326291252675163,0.0032434032504120094,0.7784034364793586,0.003236664114964402,0.20864696333453797,T4
0.5384032827502132,0.2573506844083017,0.13317617345051613,0.001628815090751565,0.06781070626912813,0.0016303380310891636,T1
0.5324024278012647,0.0010610286813774572,0.10319708132713072,0.3612174929387475,0.0010607897650926927,0.0010611794863868568,T1
0.7218536635298854,0.001369613573082547,0.03424401453346835,0.23980953370425526,0.001361397599347544,0.0013617770599609195,T1
0.0033656597333480936,0.0033706749315397296,0.3811210594380148,0.6053824011849874,0.003385889208559124,0.0033743155035506935,T4
0.5662050830752413,0.0013326405656027074,0.0013317437745763913,0.4284716069673441,0.0013298171711087128,0.0013291084461267441,T1
0.4351453748799476,0.0037428552623115403,0.003740354002952723,0.39236875332659715,0.0037211114217223645,0.16128155110646875,T1
0.9897141630371846,0.002065924763117998,0.002051869746481655,0.0020588424009847887,0.002057119220995357,0.0020520808312356155,T1
0.8716368263914879,0.002075367087554368,0.06315805349017639,0.002085833625585252,0.002068084395757524,0.05897583500943859,T1
0.3031762701115176,0.21749879735346286,0.14844378547816237,0.1992312721756617,0.0017699998185050532,0.12987987506269036,T1
0.35461134761271335,0.002438711328713284,0.4581092463797249,0.1799758387571443,0.0024330565684309658,0.0024317993532730286,T3
0.4667501405861095,0.44248785598214857,0.0009806127817319314,0.0009820404183682517,0.0009848332920060758,0.0878145169396356,T1
0.5753427616847426,0.32758431293388135,0.001031015744382005,0.09397180801469547,0.0010351466658915047,0.001034954956407208,T1
0.40581579263119255,0.1949411496274607,0.003512594697724718,0.38872424330126304,0.003497286566421972,0.003508933175937118,T1
0.12043179994693123,0.000842482775254508,0.0008420166321387447,0.4498596114712793,0.0008382719820795711,0.4271858171923167,T4
0.5403225187291992,0.41148819022125704,0.0021484718181176686,0.041751412468018514,0.0021406545073337007,0.0021487522560738417,T1
0.31634162971120156,0.0015125284311809735,0.0015202782651339093,0.4036331347543879,0.00150988746538345,0.2754825413727123,T4
0.6926869154827693,0.07273501839362422,0.0017686892333070045,0.22928109559672225,0.001767184877104185,0.0017610964164731994,T1
0.8630960095624796,0.0015699834858573466,0.13062855843315774,0.001573780011526652,0.0015658097179039488,0.0015658587890747964,T1
0.6031699675841509,0.27049268901828627,0.026230365476928072,0.0012239423101806496,0.09765015843317497,0.001232877177279233,T1
0.5412656121579514,0.039291054109235696,0.0015967033769289187,0.41464626919577774,0.0015977997233596495,0.0016025614367466189,T1
0.4016722952204677,0.0019354943923473819,0.0019384897679743985,0.5569469724672372,0.0019318825413340535,0.035574865610639196,T4
0.19768116622115894,0.21722068918277,0.0013603473665214547,0.5810251815819636,0.0013576689510696501,0.001354946696516304,T4
0.5264205788505529,0.002162860673190451,0.16987763210135343,0.002159959968460047,0.2972118534427164,0.002167114963726503,T1
0.3360393725013992,0.2810842862146127,0.0018083953089042236,0.001807723976504291,0.09703146218759634,0.2822287598109832,T1
0.7008211815980907,0.001867677622703493,0.0018701475763789552,0.2917126663768107,0.0018642710105213514,0.0018640558154947025,T1
0.1926285917109254,0.3638464104571049,0.0032864622136921018,0.43365474206310667,0.0032857850274415085,0.00329800852772961,T4
